"monthyear","cluster","streams","percent","index"
Jan 2021,"5: Live Songs",117,0.0871183916604616,77.3279438357621
Feb 2021,"5: Live Songs",67,0.066402378592666,58.9400160460616
Mar 2021,"5: Live Songs",83,0.0557421087978509,49.4777575234258
Apr 2021,"5: Live Songs",117,0.0847212165097755,75.2001655115341
May 2021,"5: Live Songs",80,0.0576368876080692,51.1595992864004
Jun 2021,"5: Live Songs",180,0.0991735537190083,88.0283353010626
Jul 2021,"5: Live Songs",87,0.0756521739130435,67.1503105590062
Aug 2021,"5: Live Songs",125,0.110132158590308,97.7554017201594
Sep 2021,"5: Live Songs",111,0.0949529512403764,84.2820481486008
Oct 2021,"5: Live Songs",117,0.0910505836575875,80.8182323513063
Nov 2021,"5: Live Songs",96,0.0581818181818182,51.64329004329
Dec 2021,"5: Live Songs",185,0.10043431053203,89.1474070627165
Jan 2022,"5: Live Songs",96,0.0755905511811024,67.0956130483689
Feb 2022,"5: Live Songs",70,0.0584307178631052,51.8642181413467
Mar 2022,"5: Live Songs",165,0.104629042485732,92.8707310444787
Apr 2022,"5: Live Songs",182,0.108786610878661,96.5610679418211
May 2022,"5: Live Songs",120,0.0725952813067151,64.4369544551033
Jun 2022,"5: Live Songs",64,0.0390006093845216,34.6176837584516
Jul 2022,"5: Live Songs",154,0.0869074492099323,77.1407072987208
Oct 2015,"6: Energy Pop",125,0.0810110174983798,65.9408456842707
Nov 2015,"6: Energy Pop",280,0.167664670658683,136.474648955364
Dec 2015,"6: Energy Pop",113,0.179936305732484,146.463438377882
Jan 2016,"6: Energy Pop",98,0.117224880382775,95.4179812373331
Feb 2016,"6: Energy Pop",60,0.129032258064516,105.028877306663
Mar 2016,"6: Energy Pop",113,0.157821229050279,128.462345392891
Apr 2016,"6: Energy Pop",179,0.151054852320675,122.954692019973
May 2016,"6: Energy Pop",188,0.104910714285714,85.3945726762321
Jun 2016,"6: Energy Pop",77,0.0882016036655212,71.7937944246862
Jul 2016,"6: Energy Pop",75,0.124584717607973,101.408695904481
Aug 2016,"6: Energy Pop",75,0.0778816199376947,63.3935980628222
Sep 2016,"6: Energy Pop",95,0.076,61.8620087336244
Oct 2016,"6: Energy Pop",100,0.0798084596967279,64.9619951417907
Nov 2016,"6: Energy Pop",151,0.152988855116515,124.528919623224
Dec 2016,"6: Energy Pop",139,0.0921139827700464,74.9783685080203
Mar 2017,"6: Energy Pop",177,0.104486422668241,85.0492104164196
Apr 2017,"6: Energy Pop",172,0.1,81.3973799126638
May 2017,"6: Energy Pop",202,0.127284183994959,103.605990815111
Jun 2017,"6: Energy Pop",197,0.155977830562154,126.961867322207
Jul 2017,"6: Energy Pop",99,0.0985074626865672,80.1824936453106
Aug 2017,"6: Energy Pop",64,0.102728731942215,83.6184962184668
Sep 2017,"6: Energy Pop",90,0.116279069767442,94.648116177516
Oct 2017,"6: Energy Pop",72,0.0823798627002288,67.055049813636
Nov 2017,"6: Energy Pop",126,0.0878661087866109,71.5207103835121
Dec 2017,"6: Energy Pop",208,0.131812420785805,107.2918569191
Jan 2018,"6: Energy Pop",257,0.104006475111291,84.6585456801076
Feb 2018,"6: Energy Pop",147,0.0640522875816993,52.1368838656278
Mar 2018,"6: Energy Pop",186,0.0669546436285097,54.4993256434682
Apr 2018,"6: Energy Pop",214,0.0877408774087741,71.4187753231244
May 2018,"6: Energy Pop",189,0.0834805653710247,67.9509929482926
Jun 2018,"6: Energy Pop",186,0.0788135593220339,64.1521723040486
Jul 2018,"6: Energy Pop",267,0.114053823152499,92.8368237363572
Aug 2018,"6: Energy Pop",290,0.117219078415521,95.4132585880052
Sep 2018,"6: Energy Pop",235,0.102620087336245,83.5300623557903
Oct 2018,"6: Energy Pop",261,0.121226196005574,98.6749473163272
Nov 2018,"6: Energy Pop",255,0.1328125,108.105895196507
Dec 2018,"6: Energy Pop",396,0.192326372025255,156.54862770964
Jan 2019,"6: Energy Pop",247,0.15702479338843,127.814067631455
Feb 2019,"6: Energy Pop",251,0.154082259054635,125.418921780716
Mar 2019,"6: Energy Pop",190,0.115291262135922,93.8440666468818
Apr 2019,"6: Energy Pop",140,0.0767543859649123,62.4760591434919
May 2019,"6: Energy Pop",164,0.0955154338963308,77.7470606038256
Jun 2019,"6: Energy Pop",134,0.0896921017402945,73.0070208052004
Jul 2019,"6: Energy Pop",160,0.110497237569061,89.941856257087
Aug 2019,"6: Energy Pop",138,0.128971962616822,104.979798392034
Sep 2019,"6: Energy Pop",126,0.130030959752322,105.84179431368
Oct 2019,"6: Energy Pop",133,0.0936619718309859,76.2383910449597
Nov 2019,"6: Energy Pop",109,0.0840400925212028,68.4064333884375
Dec 2019,"6: Energy Pop",128,0.0836601307189542,68.0971544367383
Jan 2020,"6: Energy Pop",133,0.0829694323144105,67.5349440323411
Feb 2020,"6: Energy Pop",129,0.108768971332209,88.5350928223746
Mar 2020,"6: Energy Pop",133,0.0818965517241379,66.6616473422677
Apr 2020,"6: Energy Pop",62,0.0574074074074074,46.7281255054181
May 2020,"6: Energy Pop",115,0.0712515489467162,57.9968939898162
Jun 2020,"6: Energy Pop",153,0.096469104665826,78.5233236231876
Jul 2020,"6: Energy Pop",126,0.0980544747081712,79.8137732995769
Aug 2020,"6: Energy Pop",86,0.0705496308449549,57.4255510458497
Sep 2020,"6: Energy Pop",126,0.0815533980582524,66.3823292491627
Oct 2020,"6: Energy Pop",140,0.100502512562814,81.8064119725264
Nov 2020,"6: Energy Pop",208,0.170491803278689,138.775860834705
Dec 2020,"6: Energy Pop",111,0.0868544600938967,70.697254853722
Jan 2021,"6: Energy Pop",143,0.106478034251675,86.6703300633724
Feb 2021,"6: Energy Pop",104,0.103072348860258,83.8981913866901
Mar 2021,"6: Energy Pop",107,0.0718603089321692,58.4924086679316
Apr 2021,"6: Energy Pop",106,0.0767559739319334,62.477351707041
May 2021,"6: Energy Pop",128,0.0922190201729107,75.0638662018801
Jun 2021,"6: Energy Pop",128,0.0705234159779614,57.4042128309695
Jul 2021,"6: Energy Pop",163,0.141739130434783,115.371938484906
Aug 2021,"6: Energy Pop",121,0.106607929515419,86.77606140469
Sep 2021,"6: Energy Pop",73,0.0624465355004277,50.8298437435796
Oct 2021,"6: Energy Pop",88,0.0684824902723735,55.7429527806569
Nov 2021,"6: Energy Pop",292,0.176969696969697,144.048696572714
Dec 2021,"6: Energy Pop",198,0.107491856677524,87.4955549549806
Jan 2022,"6: Energy Pop",322,0.253543307086614,206.377608912423
Feb 2022,"6: Energy Pop",300,0.250417362270451,203.83317173455
Mar 2022,"6: Energy Pop",242,0.153455928979074,124.909105509605
Apr 2022,"6: Energy Pop",319,0.190675433353258,155.204806886669
May 2022,"6: Energy Pop",231,0.139745916515427,113.749514578496
Jun 2022,"6: Energy Pop",391,0.238269347958562,193.945006373257
Jul 2022,"6: Energy Pop",329,0.185665914221219,151.127189566966
Oct 2015,"7: Dance Songs",404,0.261827608554763,107.499264833938
Nov 2015,"7: Dance Songs",371,0.222155688622755,91.2110580600913
Dec 2015,"7: Dance Songs",120,0.191082802547771,78.4533797244592
Jan 2016,"7: Dance Songs",175,0.20933014354067,85.9452395506186
Feb 2016,"7: Dance Songs",178,0.382795698924731,157.165458765572
Mar 2016,"7: Dance Songs",244,0.340782122905028,139.915831959245
Apr 2016,"7: Dance Songs",452,0.381434599156118,156.606628375992
May 2016,"7: Dance Songs",523,0.291852678571429,119.826738514789
Jun 2016,"7: Dance Songs",170,0.194730813287514,79.9511532969001
Jul 2016,"7: Dance Songs",119,0.197674418604651,81.1597172420858
Aug 2016,"7: Dance Songs",298,0.30944963655244,127.051568840033
Sep 2016,"7: Dance Songs",372,0.2976,122.186431718062
Oct 2016,"7: Dance Songs",273,0.217877094972067,89.4543843673861
Nov 2016,"7: Dance Songs",228,0.231003039513678,94.8435386901972
Dec 2016,"7: Dance Songs",363,0.240556660039761,98.7659943423161
Mar 2017,"7: Dance Songs",400,0.236127508854782,96.9475058381746
Apr 2017,"7: Dance Songs",398,0.231395348837209,95.0046101833829
May 2017,"7: Dance Songs",323,0.203528670447385,83.5633131528471
Jun 2017,"7: Dance Songs",445,0.352335708630245,144.659418697528
Jul 2017,"7: Dance Songs",285,0.283582089552239,116.43106055625
Aug 2017,"7: Dance Songs",206,0.330658105939005,135.759187107997
Sep 2017,"7: Dance Songs",180,0.232558139534884,95.4820202848069
Oct 2017,"7: Dance Songs",250,0.28604118993135,117.440700007057
Nov 2017,"7: Dance Songs",402,0.280334728033473,115.0977826111
Dec 2017,"7: Dance Songs",491,0.311153358681876,127.751070612999
Jan 2018,"7: Dance Songs",763,0.308781869688385,126.777402004218
Feb 2018,"7: Dance Songs",971,0.423093681917211,173.710709932529
Mar 2018,"7: Dance Songs",1259,0.453203743700504,186.073078911396
Apr 2018,"7: Dance Songs",875,0.358753587535875,147.294424486095
May 2018,"7: Dance Songs",513,0.226590106007067,93.0317087218443
Jun 2018,"7: Dance Songs",705,0.298728813559322,122.649891734488
Jul 2018,"7: Dance Songs",593,0.253310551046561,104.002393645549
Aug 2018,"7: Dance Songs",707,0.285772029102668,117.330189922329
Sep 2018,"7: Dance Songs",657,0.286899563318777,117.793124675375
Oct 2018,"7: Dance Songs",516,0.239665582907571,98.4001424096282
Nov 2018,"7: Dance Songs",433,0.225520833333333,92.5926945668135
Dec 2018,"7: Dance Songs",493,0.23943661971831,98.3061363777378
Jan 2019,"7: Dance Songs",548,0.348378893833439,143.034858613553
Feb 2019,"7: Dance Songs",538,0.330263965623082,135.597363859345
Mar 2019,"7: Dance Songs",500,0.303398058252427,124.566956075446
Apr 2019,"7: Dance Songs",702,0.384868421052632,158.016461859495
May 2019,"7: Dance Songs",745,0.433896330809552,178.145982517402
Jun 2019,"7: Dance Songs",514,0.344042838018742,141.254592525756
Jul 2019,"7: Dance Songs",430,0.296961325966851,121.924209604011
Aug 2019,"7: Dance Songs",368,0.34392523364486,141.206307381942
Sep 2019,"7: Dance Songs",289,0.298245614035088,122.451503207358
Oct 2019,"7: Dance Songs",220,0.154929577464789,63.6098529503009
Nov 2019,"7: Dance Songs",424,0.326908249807247,134.219598599275
Dec 2019,"7: Dance Songs",432,0.282352941176471,115.926405804613
Jan 2020,"7: Dance Songs",526,0.328134747348721,134.723164990752
Feb 2020,"7: Dance Songs",496,0.418212478920742,171.70662130138
Mar 2020,"7: Dance Songs",648,0.399014778325123,163.824569779302
Apr 2020,"7: Dance Songs",355,0.328703703703704,134.956762930331
May 2020,"7: Dance Songs",349,0.216232961586121,88.7793481049626
Jun 2020,"7: Dance Songs",441,0.278058007566204,114.163023370794
Jul 2020,"7: Dance Songs",408,0.317509727626459,130.360822091568
Aug 2020,"7: Dance Songs",428,0.351107465135357,144.155135465265
Sep 2020,"7: Dance Songs",376,0.24336569579288,99.9193076999843
Oct 2020,"7: Dance Songs",444,0.318736539842067,130.864517679651
Nov 2020,"7: Dance Songs",344,0.281967213114754,115.768036397776
Dec 2020,"7: Dance Songs",363,0.284037558685446,116.618063742218
Jan 2021,"7: Dance Songs",386,0.287416232315711,118.005254853851
Feb 2021,"7: Dance Songs",382,0.378592666005946,155.439808245613
Mar 2021,"7: Dance Songs",616,0.413700470114171,169.854113720884
Apr 2021,"7: Dance Songs",368,0.266473569876901,109.40676965871
May 2021,"7: Dance Songs",357,0.257204610951009,105.601188284731
Jun 2021,"7: Dance Songs",519,0.285950413223141,117.403429570029
Jul 2021,"7: Dance Songs",313,0.272173913043478,111.747174870714
Aug 2021,"7: Dance Songs",342,0.301321585903084,123.714413243028
Sep 2021,"7: Dance Songs",350,0.29940119760479,122.925954258883
Oct 2021,"7: Dance Songs",452,0.351750972762646,144.419342121051
Nov 2021,"7: Dance Songs",440,0.266666666666667,109.486049926579
Dec 2021,"7: Dance Songs",495,0.268729641693811,110.333051127151
Jan 2022,"7: Dance Songs",310,0.244094488188976,100.218529952478
Feb 2022,"7: Dance Songs",334,0.278797996661102,114.466842682003
Mar 2022,"7: Dance Songs",480,0.304375396322131,124.968224393051
Apr 2022,"7: Dance Songs",520,0.310818888224746,127.613746178618
May 2022,"7: Dance Songs",489,0.295825771324864,121.45798188316
Jun 2022,"7: Dance Songs",469,0.285801340645948,117.34222444142
Jul 2022,"7: Dance Songs",627,0.353837471783296,145.276001630851
Oct 2015,"8: Anthem Songs",568,0.368114063512638,127.539891150103
Nov 2015,"8: Anthem Songs",474,0.283832335329341,98.3389355118759
Dec 2015,"8: Anthem Songs",238,0.378980891719745,131.304903748254
Jan 2016,"8: Anthem Songs",431,0.51555023923445,178.621867273794
Feb 2016,"8: Anthem Songs",148,0.318279569892473,110.273813806611
Mar 2016,"8: Anthem Songs",184,0.256983240223464,89.0365724491703
Apr 2016,"8: Anthem Songs",282,0.237974683544304,82.450708201967
May 2016,"8: Anthem Songs",481,0.268415178571429,92.9973778544875
Jun 2016,"8: Anthem Songs",276,0.316151202749141,109.536401844684
Jul 2016,"8: Anthem Songs",229,0.380398671096346,131.796119502526
Aug 2016,"8: Anthem Songs",318,0.330218068535826,114.410126347728
Sep 2016,"8: Anthem Songs",361,0.2888,100.060074349442
Oct 2016,"8: Anthem Songs",340,0.271348762968875,94.0137721512978
Nov 2016,"8: Anthem Songs",223,0.225937183383992,78.2800947635243
Dec 2016,"8: Anthem Songs",398,0.263750828363154,91.3813278938513
Mar 2017,"8: Anthem Songs",751,0.443329397874852,153.599627813889
Apr 2017,"8: Anthem Songs",733,0.426162790697674,147.651940866257
May 2017,"8: Anthem Songs",481,0.303087586641462,105.010271654217
Jun 2017,"8: Anthem Songs",355,0.281076801266825,97.3842300299929
Jul 2017,"8: Anthem Songs",331,0.329353233830846,114.110488449944
Aug 2017,"8: Anthem Songs",171,0.274478330658106,95.0980684659311
Sep 2017,"8: Anthem Songs",294,0.37984496124031,131.604276533817
Oct 2017,"8: Anthem Songs",250,0.28604118993135,99.104233834951
Nov 2017,"8: Anthem Songs",199,0.138772663877266,48.0803430236477
Dec 2017,"8: Anthem Songs",420,0.26615969581749,92.2159243501491
Jan 2018,"8: Anthem Songs",665,0.269121813031161,93.2422043661868
Feb 2018,"8: Anthem Songs",615,0.26797385620915,92.8444736010885
Mar 2018,"8: Anthem Songs",759,0.273218142548596,94.6614531060563
Apr 2018,"8: Anthem Songs",899,0.368593685936859,127.706065164741
May 2018,"8: Anthem Songs",920,0.406360424028269,140.791046540649
Jun 2018,"8: Anthem Songs",827,0.350423728813559,121.410749165144
Jul 2018,"8: Anthem Songs",661,0.282357966680906,97.8281133630498
Aug 2018,"8: Anthem Songs",747,0.301940177849636,104.612730764261
Sep 2018,"8: Anthem Songs",811,0.354148471615721,122.701254849759
Oct 2018,"8: Anthem Songs",706,0.327914537854157,113.612025754674
Nov 2018,"8: Anthem Songs",785,0.408854166666667,141.655049566295
Dec 2018,"8: Anthem Songs",679,0.329771733851384,114.255485483082
Jan 2019,"8: Anthem Songs",484,0.307692307692308,106.605661995997
Feb 2019,"8: Anthem Songs",562,0.34499693063229,119.530535074087
Mar 2019,"8: Anthem Songs",624,0.378640776699029,131.187064640705
Apr 2019,"8: Anthem Songs",579,0.317434210526316,109.980923498337
May 2019,"8: Anthem Songs",586,0.341292952824694,118.247223803946
Jun 2019,"8: Anthem Songs",663,0.443775100401606,153.754049655873
Jul 2019,"8: Anthem Songs",643,0.444060773480663,153.853026350921
Aug 2019,"8: Anthem Songs",390,0.364485981308411,126.282875308342
Sep 2019,"8: Anthem Songs",354,0.365325077399381,126.573595589674
Oct 2019,"8: Anthem Songs",749,0.527464788732394,182.749882192785
Nov 2019,"8: Anthem Songs",445,0.343099460292984,118.873121558759
Dec 2019,"8: Anthem Songs",581,0.379738562091503,131.567412590811
Jan 2020,"8: Anthem Songs",677,0.422333125389894,146.325082848841
Feb 2020,"8: Anthem Songs",393,0.331365935919056,114.807826125115
Mar 2020,"8: Anthem Songs",582,0.358374384236453,124.165400040288
Apr 2020,"8: Anthem Songs",387,0.358333333333333,124.151177199504
May 2020,"8: Anthem Songs",677,0.419454770755886,145.327823919883
Jun 2020,"8: Anthem Songs",619,0.390290037831021,135.22316552361
Jul 2020,"8: Anthem Songs",422,0.3284046692607,113.781840799618
Aug 2020,"8: Anthem Songs",493,0.404429860541427,140.122167295394
Sep 2020,"8: Anthem Songs",685,0.44336569579288,153.612203895526
Oct 2020,"8: Anthem Songs",481,0.34529791816224,119.634817742456
Nov 2020,"8: Anthem Songs",464,0.380327868852459,131.771588762265
Dec 2020,"8: Anthem Songs",441,0.345070422535211,119.555997696214
Jan 2021,"8: Anthem Songs",549,0.408786299329859,141.631535678598
Feb 2021,"8: Anthem Songs",397,0.393458870168484,136.321065798151
Mar 2021,"8: Anthem Songs",412,0.276695768972465,95.866340774103
Apr 2021,"8: Anthem Songs",650,0.470673425054308,163.073469200972
May 2021,"8: Anthem Songs",686,0.494236311239193,171.237264711869
Jun 2021,"8: Anthem Songs",589,0.324517906336088,112.435200262169
Jul 2021,"8: Anthem Songs",389,0.338260869565217,117.19670276386
Aug 2021,"8: Anthem Songs",414,0.364757709251101,126.377020454285
Sep 2021,"8: Anthem Songs",395,0.337895637296835,117.070161323662
Oct 2021,"8: Anthem Songs",354,0.275486381322957,95.4473261684
Nov 2021,"8: Anthem Songs",562,0.340606060606061,118.009237354962
Dec 2021,"8: Anthem Songs",676,0.366992399565689,127.151270035399
Jan 2022,"8: Anthem Songs",431,0.339370078740157,117.581008693616
Feb 2022,"8: Anthem Songs",363,0.303005008347245,104.981660884622
Mar 2022,"8: Anthem Songs",555,0.351934051997464,121.9340284244
Apr 2022,"8: Anthem Songs",567,0.338912133891213,117.422345273833
May 2022,"8: Anthem Songs",663,0.401088929219601,138.964640160843
Jun 2022,"8: Anthem Songs",620,0.377818403412553,130.902138282714
Jul 2022,"8: Anthem Songs",507,0.286117381489842,99.1306318024285
